"id","model_id","met_name","met_id","formula","charge","compartment","bound","constraint_sense","used_","comment_","lower_bound","upper_bound","balanced","fixed"
7755,"ecoli_core_iDM2014_02","L-Alanine","ala_DASH_L_c","C3H7NO2",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7756,"ecoli_core_iDM2014_02","S-Adenosyl-L-methionine","amet_c","C15H23N6O5S",1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7757,"ecoli_core_iDM2014_02","S-Adenosylmethioninamine","ametam_c","C14H24N6O3S",2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7758,"ecoli_core_iDM2014_02","S-Adenosyl-4-methylthio-2-oxobutanoate","amob_c","C15H19N5O6S",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7759,"ecoli_core_iDM2014_02","AMP","amp_c","C10H12N5O7P",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7760,"ecoli_core_iDM2014_02","Adenosine 5'-phosphosulfate","aps_c","C10H12N5O10PS",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7761,"ecoli_core_iDM2014_02","L-Arginine","arg_DASH_L_c","C6H15N4O2",1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7762,"ecoli_core_iDM2014_02","N(omega)-(L-Arginino)succinate","argsuc_c","C10H17N4O6",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7763,"ecoli_core_iDM2014_02","L-Asparagine","asn_DASH_L_c","C4H8N2O3",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7764,"ecoli_core_iDM2014_02","L-Aspartate","asp_DASH_L_c","C4H6NO4",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7765,"ecoli_core_iDM2014_02","L-Aspartate","asp_DASH_L_p","C4H6NO4",-1,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7766,"ecoli_core_iDM2014_02","L-Aspartate 4-semialdehyde","aspsa_c","C4H7NO3",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7767,"ecoli_core_iDM2014_02","L-Allo-threonine","athr_DASH_L_c","C4H9NO3",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7768,"ecoli_core_iDM2014_02","ATP","atp_c","C10H12N5O13P3",-4,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7769,"ecoli_core_iDM2014_02","branching glycogen","bglycogen_c","C6H10O5",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7770,"ecoli_core_iDM2014_02","Calcium","ca2_c","Ca",2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7771,"ecoli_core_iDM2014_02","Calcium","ca2_e","Ca",2,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7772,"ecoli_core_iDM2014_02","Calcium","ca2_p","Ca",2,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7773,"ecoli_core_iDM2014_02","cAMP","camp_c","C10H11N5O6P",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7774,"ecoli_core_iDM2014_02","Cob(I)alamin","cbl1_e","C62H88CoN13O14P",-1,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7775,"ecoli_core_iDM2014_02","Cob(I)alamin","cbl1_p","C62H88CoN13O14P",-1,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7776,"ecoli_core_iDM2014_02","Carbamoyl phosphate","cbp_c","CH2NO5P",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7777,"ecoli_core_iDM2014_02","chorismate","chor_c","C10H8O6",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7778,"ecoli_core_iDM2014_02","Citrate","cit_c","C6H5O7",-3,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7779,"ecoli_core_iDM2014_02","Citrate","cit_p","C6H5O7",-3,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7780,"ecoli_core_iDM2014_02","L-Citrulline","citr_DASH_L_c","C6H13N3O3",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7781,"ecoli_core_iDM2014_02","Chloride","cl_c","Cl",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7782,"ecoli_core_iDM2014_02","Chloride","cl_e","Cl",-1,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7783,"ecoli_core_iDM2014_02","Chloride","cl_p","Cl",-1,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7784,"ecoli_core_iDM2014_02","CO2","co2_c","CO2",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7785,"ecoli_core_iDM2014_02","CO2","co2_e","CO2",0,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7786,"ecoli_core_iDM2014_02","CO2","co2_e.out","CO2",0,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7787,"ecoli_core_iDM2014_02","CO2","co2_e.unlabeled","CO2",0,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7788,"ecoli_core_iDM2014_02","CO2","co2_p","CO2",0,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7789,"ecoli_core_iDM2014_02","Coenzyme A","coa_c","C21H32N7O16P3S",-4,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7790,"ecoli_core_iDM2014_02","Co2+","cobalt2_c","Co",2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7791,"ecoli_core_iDM2014_02","Co2+","cobalt2_e","Co",2,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7792,"ecoli_core_iDM2014_02","Co2+","cobalt2_p","Co",2,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7793,"ecoli_core_iDM2014_02","Cu2+","cu2_c","Cu",2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7794,"ecoli_core_iDM2014_02","Cu2+","cu2_e","Cu",2,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7795,"ecoli_core_iDM2014_02","Cu2+","cu2_p","Cu",2,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7796,"ecoli_core_iDM2014_02","L-Cysteine","cys_DASH_L_c","C3H7NO2S",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7797,"ecoli_core_iDM2014_02","Dihydroxyacetone phosphate","dhap_c","C3H5O6P",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7798,"ecoli_core_iDM2014_02","4,5-dihydroxy-2,3-pentanedione","dhptd_c","C5H8O4",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7799,"ecoli_core_iDM2014_02","D-Erythrose 4-phosphate","e4p_c","C4H7O7P",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7800,"ecoli_core_iDM2014_02","Ethanol","etoh_c","C2H6O",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7801,"ecoli_core_iDM2014_02","Ethanol","etoh_e","C2H6O",0,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7802,"ecoli_core_iDM2014_02","Ethanol","etoh_p","C2H6O",0,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7803,"ecoli_core_iDM2014_02","D-Fructose 6-phosphate","f6p_c","C6H11O9P",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7804,"ecoli_core_iDM2014_02","Flavin adenine dinucleotide oxidized","fad_c","C27H31N9O15P2",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7805,"ecoli_core_iDM2014_02","Flavin adenine dinucleotide reduced","fadh2_c","C27H33N9O15P2",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7806,"ecoli_core_iDM2014_02","D-Fructose 1,6-bisphosphate","fdp_c","C6H10O12P2",-4,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7807,"ecoli_core_iDM2014_02","Fe2+","fe2_c","Fe",2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7808,"ecoli_core_iDM2014_02","Fe2+","fe2_e","Fe",2,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7809,"ecoli_core_iDM2014_02","Fe2+","fe2_p","Fe",2,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7810,"ecoli_core_iDM2014_02","Fe3+","fe3_c","Fe",3,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7811,"ecoli_core_iDM2014_02","Fe3+","fe3_e","Fe",3,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7812,"ecoli_core_iDM2014_02","Fe3+","fe3_p","Fe",3,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7813,"ecoli_core_iDM2014_02","Formate","for_c","CHO2",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7814,"ecoli_core_iDM2014_02","Formate","for_e","CHO2",-1,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7815,"ecoli_core_iDM2014_02","Formate","for_p","CHO2",-1,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7816,"ecoli_core_iDM2014_02","Fumarate","fum_c","C4H2O4",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7817,"ecoli_core_iDM2014_02","Fumarate","fum_e","C4H2O4",-2,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7818,"ecoli_core_iDM2014_02","Fumarate","fum_p","C4H2O4",-2,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7819,"ecoli_core_iDM2014_02","D-Glucose 1-phosphate","g1p_c","C6H11O9P",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7820,"ecoli_core_iDM2014_02","Glyceraldehyde 3-phosphate","g3p_c","C3H5O6P",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7821,"ecoli_core_iDM2014_02","D-Glucose 6-phosphate","g6p_c","C6H11O9P",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7822,"ecoli_core_iDM2014_02","Glycolaldehyde","gcald_c","C2H4O2",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7823,"ecoli_core_iDM2014_02","GDP","gdp_c","C10H12N5O11P2",-3,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7824,"ecoli_core_iDM2014_02","gamma-hydroxybutyrate","ghb_c","C4H7O3",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7825,"ecoli_core_iDM2014_02","D-Glucose","glc_DASH_D_c","C6H12O6",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7826,"ecoli_core_iDM2014_02","D-Glucose","glc_DASH_D_e","C6H12O6",0,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7827,"ecoli_core_iDM2014_02","D-Glucose","glc_DASH_D_p","C6H12O6",0,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7828,"ecoli_core_iDM2014_02","L-Glutamine","gln_DASH_L_c","C5H10N2O3",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7829,"ecoli_core_iDM2014_02","L-Glutamate","glu_DASH_L_c","C5H8NO4",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7830,"ecoli_core_iDM2014_02","L-Glutamate 5-semialdehyde","glu5sa_c","C5H9NO3",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7831,"ecoli_core_iDM2014_02","Glyoxylate","glx_c","C2HO3",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7832,"ecoli_core_iDM2014_02","Glycine","gly_c","C2H5NO2",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7833,"ecoli_core_iDM2014_02","Glycerol","glyc_c","C3H8O3",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7834,"ecoli_core_iDM2014_02","Glycerol","glyc_e","C3H8O3",0,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7835,"ecoli_core_iDM2014_02","Glycerol","glyc_p","C3H8O3",0,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7836,"ecoli_core_iDM2014_02","Glycerol 3-phosphate","glyc3p_c","C3H7O6P",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7837,"ecoli_core_iDM2014_02","Glycolate","glyclt_c","C2H3O3",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7838,"ecoli_core_iDM2014_02","Glycolate","glyclt_e","C2H3O3",-1,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7839,"ecoli_core_iDM2014_02","Glycolate","glyclt_p","C2H3O3",-1,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7840,"ecoli_core_iDM2014_02","glycogen","glycogen_c","C6H10O5",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7841,"ecoli_core_iDM2014_02","GMP","gmp_c","C10H12N5O8P",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7842,"ecoli_core_iDM2014_02","GTP","gtp_c","C10H12N5O14P3",-4,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7843,"ecoli_core_iDM2014_02","H+","h_c","H",1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7844,"ecoli_core_iDM2014_02","H+","h_e","H",1,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7845,"ecoli_core_iDM2014_02","H+","h_p","H",1,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7846,"ecoli_core_iDM2014_02","H2","h2_c","H2",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7847,"ecoli_core_iDM2014_02","H2","h2_e","H2",0,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7848,"ecoli_core_iDM2014_02","H2","h2_p","H2",0,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7849,"ecoli_core_iDM2014_02","H2O","h2o_c","H2O",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7850,"ecoli_core_iDM2014_02","H2O","h2o_e","H2O",0,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7851,"ecoli_core_iDM2014_02","H2O","h2o_p","H2O",0,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7852,"ecoli_core_iDM2014_02","Hydrogen peroxide","h2o2_c","H2O2",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7853,"ecoli_core_iDM2014_02","Hydrogen sulfide","h2s_c","H2S",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7854,"ecoli_core_iDM2014_02","Bicarbonate","hco3_c","CHO3",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7855,"ecoli_core_iDM2014_02","L-Homocysteine","hcys_DASH_L_c","C4H9NO2S",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7856,"ecoli_core_iDM2014_02","L-Histidine","his_DASH_L_c","C6H9N3O2",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7857,"ecoli_core_iDM2014_02","L-Homoserine","hom_DASH_L_c","C4H9NO3",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7858,"ecoli_core_iDM2014_02","Isocitrate","icit_c","C6H5O7",-3,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7859,"ecoli_core_iDM2014_02","L-Isoleucine","ile_DASH_L_c","C6H13NO2",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7860,"ecoli_core_iDM2014_02","Indole","indole_c","C8H7N",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7861,"ecoli_core_iDM2014_02","potassium","k_c","K",1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7862,"ecoli_core_iDM2014_02","potassium","k_e","K",1,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7863,"ecoli_core_iDM2014_02","potassium","k_p","K",1,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7864,"ecoli_core_iDM2014_02","D-Lactate","lac_DASH_D_c","C3H5O3",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7865,"ecoli_core_iDM2014_02","D-Lactate","lac_DASH_D_e","C3H5O3",-1,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7866,"ecoli_core_iDM2014_02","D-Lactate","lac_DASH_D_p","C3H5O3",-1,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7867,"ecoli_core_iDM2014_02","L-Leucine","leu_DASH_L_c","C6H13NO2",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7868,"ecoli_core_iDM2014_02","L-Lysine","lys_DASH_L_c","C6H15N2O2",1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7869,"ecoli_core_iDM2014_02","L-Malate","mal_DASH_L_c","C4H4O5",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7870,"ecoli_core_iDM2014_02","L-Malate","mal_DASH_L_p","C4H4O5",-2,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7871,"ecoli_core_iDM2014_02","(2R,4S)-2-methyl-2,4-dihydroxydihydrofuran-3-one","mdhdhf_c","C5H8O4",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7872,"ecoli_core_iDM2014_02","Methanol","meoh_c","CH4O",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7873,"ecoli_core_iDM2014_02","Methanol","meoh_e","CH4O",0,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7874,"ecoli_core_iDM2014_02","Methanol","meoh_p","CH4O",0,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7875,"ecoli_core_iDM2014_02","L-Methionine","met_DASH_L_c","C5H11NO2S",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7876,"ecoli_core_iDM2014_02","5,10-Methenyltetrahydrofolate","methf_c","C20H20N7O6",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7877,"ecoli_core_iDM2014_02","L-methionine-R-sulfoxide","metsox_DASH_R_DASH_L_c","C5H11NO3S",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7878,"ecoli_core_iDM2014_02","L-Methionine Sulfoxide","metsox_DASH_S_DASH_L_c","C5H11NO3S",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7879,"ecoli_core_iDM2014_02","magnesium","mg2_c","Mg",2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7880,"ecoli_core_iDM2014_02","magnesium","mg2_e","Mg",2,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7881,"ecoli_core_iDM2014_02","magnesium","mg2_p","Mg",2,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7882,"ecoli_core_iDM2014_02","5,10-Methylenetetrahydrofolate","mlthf_c","C20H21N7O6",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7883,"ecoli_core_iDM2014_02","Mn2+","mn2_c","Mn",2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7884,"ecoli_core_iDM2014_02","Mn2+","mn2_e","Mn",2,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7885,"ecoli_core_iDM2014_02","Mn2+","mn2_p","Mn",2,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7886,"ecoli_core_iDM2014_02","Molybdate","mobd_c","MoO4",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7887,"ecoli_core_iDM2014_02","Molybdate","mobd_e","MoO4",-2,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7888,"ecoli_core_iDM2014_02","Molybdate","mobd_p","MoO4",-2,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7889,"ecoli_core_iDM2014_02","Menaquinol 8","mql8_c","C51H74O2",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7890,"ecoli_core_iDM2014_02","Menaquinone 8","mqn8_c","C51H72O2",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7891,"ecoli_core_iDM2014_02","(2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran","mththf_c","C5H10O5",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7892,"ecoli_core_iDM2014_02","Sodium","na1_c","Na",1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7893,"ecoli_core_iDM2014_02","Sodium","na1_e","Na",1,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7894,"ecoli_core_iDM2014_02","Sodium","na1_p","Na",1,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7895,"ecoli_core_iDM2014_02","Nicotinamide adenine dinucleotide","nad_c","C21H26N7O14P2",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7896,"ecoli_core_iDM2014_02","Nicotinamide adenine dinucleotide - reduced","nadh_c","C21H27N7O14P2",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7897,"ecoli_core_iDM2014_02","Nicotinamide adenine dinucleotide phosphate","nadp_c","C21H25N7O17P3",-3,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7898,"ecoli_core_iDM2014_02","Nicotinamide adenine dinucleotide phosphate - reduced","nadph_c","C21H26N7O17P3",-4,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7899,"ecoli_core_iDM2014_02","Ammonium","nh4_c","H4N",1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7900,"ecoli_core_iDM2014_02","Ammonium","nh4_e","H4N",1,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7901,"ecoli_core_iDM2014_02","Ammonium","nh4_p","H4N",1,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7902,"ecoli_core_iDM2014_02","nickel","ni2_c","Ni",2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7903,"ecoli_core_iDM2014_02","nickel","ni2_e","Ni",2,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7904,"ecoli_core_iDM2014_02","nickel","ni2_p","Ni",2,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7905,"ecoli_core_iDM2014_02","O2","o2_c","O2",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7906,"ecoli_core_iDM2014_02","O2","o2_e","O2",0,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7907,"ecoli_core_iDM2014_02","O2","o2_p","O2",0,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7908,"ecoli_core_iDM2014_02","Oxaloacetate","oaa_c","C4H2O5",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7909,"ecoli_core_iDM2014_02","Ornithine","orn_c","C5H13N2O2",1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7910,"ecoli_core_iDM2014_02","Adenosine 3',5'-bisphosphate","pap_c","C10H11N5O10P2",-4,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7911,"ecoli_core_iDM2014_02","3'-Phosphoadenylyl sulfate","paps_c","C10H11N5O13P2S",-4,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7912,"ecoli_core_iDM2014_02","Phosphoenolpyruvate","pep_c","C3H2O6P",-3,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7913,"ecoli_core_iDM2014_02","L-Phenylalanine","phe_DASH_L_c","C9H11NO2",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7914,"ecoli_core_iDM2014_02","Phenylpyruvate","phpyr_c","C9H7O3",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7915,"ecoli_core_iDM2014_02","Phosphate","pi_c","HO4P",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7916,"ecoli_core_iDM2014_02","Phosphate","pi_e","HO4P",-2,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7917,"ecoli_core_iDM2014_02","Phosphate","pi_p","HO4P",-2,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7918,"ecoli_core_iDM2014_02","Prephenate","pphn_c","C10H8O6",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7919,"ecoli_core_iDM2014_02","Diphosphate","ppi_c","HO7P2",-3,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7920,"ecoli_core_iDM2014_02","Inorganic triphosphate","pppi_c","HO10P3",-4,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7921,"ecoli_core_iDM2014_02","L-Proline","pro_DASH_L_c","C5H9NO2",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7922,"ecoli_core_iDM2014_02","5-Phospho-alpha-D-ribose 1-diphosphate","prpp_c","C5H8O14P3",-5,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7923,"ecoli_core_iDM2014_02","Putrescine","ptrc_c","C4H14N2",2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7924,"ecoli_core_iDM2014_02","Pyruvate","pyr_c","C3H3O3",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7925,"ecoli_core_iDM2014_02","Pyruvate","pyr_e","C3H3O3",-1,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7926,"ecoli_core_iDM2014_02","Pyruvate","pyr_p","C3H3O3",-1,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7927,"ecoli_core_iDM2014_02","Ubiquinone-8","q8_c","C49H74O4",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7928,"ecoli_core_iDM2014_02","Ubiquinol-8","q8h2_c","C49H76O4",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7929,"ecoli_core_iDM2014_02","Quinate","quin_c","C7H12O6",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7930,"ecoli_core_iDM2014_02","alpha-D-Ribose 5-phosphate","r5p_c","C5H9O8P",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7931,"ecoli_core_iDM2014_02","S-Ribosyl-L-homocysteine","rhcys_c","C9H17NO6S",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7932,"ecoli_core_iDM2014_02","D-Ribulose 5-phosphate","ru5p_DASH_D_c","C5H9O8P",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7933,"ecoli_core_iDM2014_02","Sedoheptulose 1,7-bisphosphate","s17bp_c","C7H12O13P2",-4,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7934,"ecoli_core_iDM2014_02","Sedoheptulose 7-phosphate","s7p_c","C7H13O10P",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7935,"ecoli_core_iDM2014_02","L-Serine","ser_DASH_L_c","C3H7NO3",0,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7936,"ecoli_core_iDM2014_02","Shikimate","skm_c","C7H9O5",-1,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7937,"ecoli_core_iDM2014_02","Shikimate 5-phosphate","skm5p_c","C7H8O8P",-3,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7938,"ecoli_core_iDM2014_02","N-Succinyl-LL-2,6-diaminoheptanedioate","sl26da_c","C11H16N2O7",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7939,"ecoli_core_iDM2014_02","N-Succinyl-2-L-amino-6-oxoheptanedioate","sl2a6o_c","C11H12NO8",-3,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7940,"ecoli_core_iDM2014_02","Sulfite","so3_c","O3S",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7941,"ecoli_core_iDM2014_02","Sulfate","so4_c","O4S",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7942,"ecoli_core_iDM2014_02","Sulfate","so4_e","O4S",-2,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
7943,"ecoli_core_iDM2014_02","Sulfate","so4_p","O4S",-2,"p","0","E",True,NULL,NULL,NULL,NULL,NULL
7944,"ecoli_core_iDM2014_02","Spermidine","spmd_c","C7H22N3",3,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7945,"ecoli_core_iDM2014_02","Succinate","succ_c","C4H4O4",-2,"c","0","E",True,NULL,NULL,NULL,NULL,NULL
7946,"ecoli_core_iDM2014_02","Succinate","succ_e","C4H4O4",-2,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
