sample_name_abbreviation,component_group_name,component_name,calculated_concentration_units,var,ci_level,max,test_stat,median,used_,ci_lb,iq_1,cv,min,n,iq_3,ci_ub,mean,pvalue_corrected,index_
EColi_W,gthox,gthox.gthox_1.Light,umol*gDW-1,0.141648813,0.95,7.379580479,44.67574792,6.66927599,TRUE,6.469433153,6.606950949,5.482817539,6.566891124,6,7.153726054,7.259369823,6.864401488,1.06E-07,1245
EColi_W,gthrd,gthrd.gthrd_1.Light,umol*gDW-1,28.24321944,0.95,31.94007628,10.38476688,21.85609183,TRUE,16.95372625,19.96835336,23.58733491,16.17368468,6,23.47921095,28.10804125,22.53088375,0.000142598,1247
EColi_W,gtp,gtp.gtp_1.Light,umol*gDW-1,0.794664637,0.95,4.411781451,8.275853727,2.5893512,TRUE,2.076312241,2.467319007,29.59803089,2.195462852,6,3.541090044,3.947329305,3.011820773,0.000420332,1248
EColi_W,gua,gua.gua_1.Light,umol*gDW-1,0.005277637,0.95,0.229952969,3.585807549,0.0892262,TRUE,0.03010972,0.058512549,68.31068621,0.030814179,6,0.135253832,0.182587143,0.106348432,0.015777748,1250
EColi_W,his-L,his-L.his-L_1.Light,umol*gDW-1,0.006153214,0.95,1.39196687,40.48962337,1.295315514,TRUE,1.214318803,1.262877153,6.049672826,1.175430571,6,1.351135095,1.37895935,1.296639076,1.73E-07,1252
EColi_W,hxan,hxan.hxan_1.Light,umol*gDW-1,1.34131E-06,0.95,0.003486919,3.445822136,0.001510317,TRUE,0.000413825,0.001012161,71.08578581,0.000125959,6,0.002099398,0.002844635,0.00162923,0.018319957,1253
EColi_W,icit,icit.icit_2.Light,umol*gDW-1,6.57634E-05,0.95,0.059074358,13.62269638,0.041741686,TRUE,0.036589962,0.039919796,17.98094646,0.037923404,6,0.048541653,0.053610685,0.045100323,3.82152E-05,1255
EColi_W,imp,imp.imp_1.Light,umol*gDW-1,0.00117216,0.95,0.294803026,17.6729813,0.24333595,TRUE,0.211088154,0.221618662,13.86008224,0.206697861,6,0.270498485,0.282946851,0.247017503,1.06407E-05,1256
EColi_W,ins,ins.ins_1.Light,umol*gDW-1,3.52141E-05,0.95,0.031581478,8.959299423,0.021280449,TRUE,0.015477351,0.01733163,27.34019288,0.015496682,6,0.023751173,0.02793237,0.021704861,0.000288831,1259
EColi_W,itp,itp.itp_1.Light,umol*gDW-1,0.030617683,0.95,0.956899916,9.926334923,0.616373469,TRUE,0.525457598,0.602473703,24.67667837,0.557510659,6,0.836235918,0.892716189,0.709086894,0.000177116,1261
EColi_W,lac-D,lac-D.lac-D_1.Light,umol*gDW-1,0.333934026,0.95,2.443871783,7.81025357,1.890433437,TRUE,1.236114756,1.385619425,31.36248677,1.108159156,6,2.351409698,2.448990028,1.842552392,0.000551531,1263
EColi_W,Lcystin,Lcystin.Lcystin_1.Light,umol*gDW-1,0.004634521,0.95,0.523018463,16.00267898,0.458275517,TRUE,0.37331086,0.389808317,15.30674799,0.356508091,6,0.493662547,0.516196383,0.444753621,1.73516E-05,1265
EColi_W,mal-L,mal-L.mal-L_1.Light,umol*gDW-1,0.038873419,0.95,1.248197754,11.75255179,0.89480841,TRUE,0.73907177,0.843463195,20.84219483,0.704524168,6,1.054106422,1.152892438,0.945982104,7.84388E-05,1267
EColi_W,malcoa,malcoa.malcoa_1.Light,height_ratio,0.228364983,0.95,1.400867189,3.542811657,0.438111084,TRUE,0.189674116,0.361966587,69.13971105,0.33340033,6,1.009503278,1.192673256,0.691173686,0.016513139,1268
EColi_W,,mar_ak,ratio,28.04843949,0.95,46.67170232,17.85876372,37.70272172,TRUE,33.05480257,34.4712875,13.71589759,33.14074482,6,41.72378433,44.17058805,38.61269531,1.01057E-05,1269
EColi_W,,mar_ak_denominator,ratio,0.042218987,0.95,0.712848837,5.368234303,0.430086398,TRUE,0.234677819,0.291969119,45.6293374,0.209494732,6,0.612573179,0.665938346,0.450308083,0.003019047,1270
EColi_W,,mar_ak_numerator,ratio,50.78873665,0.95,28.4603673,5.784555891,14.9411248,TRUE,9.350836136,11.69563825,42.34533798,9.777475755,6,20.41880583,24.30869771,16.82976692,0.002173009,1271
EColi_W,,mar_fum,ratio,1.765021696,0.95,5.73224711,6.849849038,3.79719122,TRUE,2.320966136,3.241269132,35.75976243,1.686706107,6,4.115655485,5.109403086,3.715184611,0.001012772,1272
EColi_W,,mar_fum_denominator,ratio,0.038873419,0.95,1.248197754,11.75255179,0.89480841,TRUE,0.73907177,0.843463195,20.84219483,0.704524168,6,1.054106422,1.152892438,0.945982104,7.84388E-05,1273
EColi_W,,mar_fum_numerator,ratio,1.330535861,0.95,4.581207328,7.328634718,3.749308642,TRUE,2.240613413,2.95495538,33.423548,1.501543085,6,4.263737558,4.661637426,3.45112542,0.000741708,1274
EColi_W,,mar_pgi,ratio,0.060402983,0.95,1.282980958,9.700594484,1.0188567,TRUE,0.71539165,0.819453528,25.25092402,0.615340642,6,1.117850948,1.231231628,0.973311639,0.000197739,1275
EColi_W,,mar_pgi_denominator,ratio,0.060402983,0.95,1.282980958,9.700594484,1.0188567,TRUE,0.71539165,0.819453528,25.25092402,0.615340642,6,1.117850948,1.231231628,0.973311639,0.000197739,1276
EColi_W,,mar_pgi_numerator,ratio,0.060402983,0.95,1.282980958,9.700594484,1.0188567,TRUE,0.71539165,0.819453528,25.25092402,0.615340642,6,1.117850948,1.231231628,0.973311639,0.000197739,1277
EColi_W,,mar_pgm_eno,ratio,0.000118637,0.95,0.112176348,22.8228667,0.103458547,TRUE,0.090055021,0.093068851,10.73261206,0.086928961,6,0.110828478,0.112916027,0.101485524,3.00304E-06,1278
EColi_W,,mar_pgm_eno_denominator,ratio,0.175522545,0.95,2.831657955,13.79833573,2.442464683,TRUE,1.920364693,2.09641797,17.75206656,1.741384276,6,2.651470969,2.799695438,2.360030066,3.58952E-05,1279
EColi_W,,mar_pgm_eno_numerator,ratio,0.001921835,0.95,0.277917535,13.33552338,0.25789693,TRUE,0.192661122,0.208388318,18.36815604,0.173278457,6,0.269319508,0.284672989,0.238667055,4.2407E-05,1280
EColi_W,met-L,met-L.met-L_1.Light,umol*gDW-1,0.000917922,0.95,0.227343305,15.3655669,0.1890191,TRUE,0.158258514,0.165377913,15.94142123,0.155439915,6,0.213756356,0.221848501,0.190053507,2.11861E-05,1281
EColi_W,mmal,mmal.mmal_1.Light,umol*gDW-1,0.00014634,0.95,0.090952811,14.52618237,0.067790271,TRUE,0.059044216,0.062592748,16.86258427,0.060721675,6,0.078688207,0.084434491,0.071739354,2.7909E-05,1284
EColi_W,,n2_ratio01,ratio,0.000119305,0.95,0.100826558,19.7014577,0.089682314,TRUE,0.076389342,0.085195093,12.43303811,0.068738067,6,0.093283043,0.099314621,0.087851982,6.22154E-06,1285
EColi_W,,n2_ratio01_denominator,ratio,42.95553892,0.95,60.98514126,18.47026744,47.13551925,TRUE,42.54245005,46.22697743,13.261799,42.49320319,6,51.42099994,56.29855216,49.4205011,8.55843E-06,1286
EColi_W,,n2_ratio01_numerator,ratio,0.203973268,0.95,4.963739318,23.328531,4.184651146,TRUE,3.82732591,4.038227592,10.49997423,3.76664334,6,4.585124523,4.775247536,4.301286723,2.69373E-06,1287
EColi_W,,n2_ratio02,ratio,219.603607,0.95,47.96058427,3.690647385,14.80452418,TRUE,6.7762208,13.94154847,66.37019166,10.02883162,6,28.23713418,37.8794542,22.3278375,0.014136115,1288
EColi_W,,n2_ratio02_denominator,ratio,2.377262711,0.95,4.664056297,4.773895874,3.332193021,TRUE,1.386881534,1.789122899,51.31007897,0.990313274,6,4.160140056,4.622999868,3.004940701,0.004997544,1289
EColi_W,,n2_ratio02_numerator,ratio,42.95553892,0.95,60.98514126,18.47026744,47.13551925,TRUE,42.54245005,46.22697743,13.261799,42.49320319,6,51.42099994,56.29855216,49.4205011,8.55843E-06,1290
EColi_W,,n2_ratio03,ratio,1.552707334,0.95,4.030915975,3.805514593,1.369367812,TRUE,0.628221055,1.081033887,64.36684666,0.951801426,6,2.524103206,3.243575814,1.935898435,0.012557477,1291
EColi_W,,n2_ratio03_denominator,ratio,2.377262711,0.95,4.664056297,4.773895874,3.332193021,TRUE,1.386881534,1.789122899,51.31007897,0.990313274,6,4.160140056,4.622999868,3.004940701,0.004997544,1292
EColi_W,,n2_ratio03_numerator,ratio,0.203973268,0.95,4.963739318,23.328531,4.184651146,TRUE,3.82732591,4.038227592,10.49997423,3.76664334,6,4.585124523,4.775247536,4.301286723,2.69373E-06,1293
EColi_W,,nad(p)_ratio,ratio,4.39385E-06,0.95,0.021160169,21.60285769,0.018850149,TRUE,0.016286874,0.017390829,11.33873017,0.01524885,6,0.019642182,0.020686425,0.01848665,3.94302E-06,1294
EColi_W,,nad(p)_ratio_denominator,ratio,0.276009744,0.95,3.529609671,13.3503763,2.733459442,TRUE,2.31204915,2.515631376,18.34772059,2.255484771,6,3.297331038,3.414725378,2.863387264,4.21772E-05,1295
EColi_W,,nad(p)_ratio_numerator,ratio,0.00020258,0.95,0.073375538,9.209834627,0.053319171,TRUE,0.038578192,0.042071067,26.59645739,0.037522614,6,0.062253076,0.068451554,0.053514873,0.000253334,1296
EColi_W,nad,nad.nad_1.Light,umol*gDW-1,0.148897104,0.95,2.939184436,15.59840574,2.381933761,TRUE,2.052293075,2.227633317,15.70346216,1.961285356,6,2.772664059,2.862188472,2.457240774,1.96773E-05,1298
EColi_W,,nad_ratio,ratio,2.07329E-06,0.95,0.009463822,12.47286285,0.007180702,TRUE,0.005820891,0.00618803,19.63855268,0.005773186,6,0.008197352,0.008843038,0.007331964,5.87515E-05,1299
EColi_W,,nad_ratio_denominator,ratio,0.148398266,0.95,2.956251425,15.73712756,2.399146825,TRUE,2.070668796,2.246021977,15.5650371,1.98002395,6,2.789843832,2.879206389,2.474937592,1.88395E-05,1300
EColi_W,,nad_ratio_numerator,ratio,6.76E-07,0.95,0.018773617,52.70661792,0.017213064,TRUE,0.016833718,0.017179772,4.647404518,0.017066989,6,0.018362393,0.018559919,0.017696819,4.65E-08,1301
EColi_W,nadh,nadh.nadh_1.Light,umol*gDW-1,6.76E-07,0.95,0.018773617,52.70661792,0.017213064,TRUE,0.016833718,0.017179772,4.647404518,0.017066989,6,0.018362393,0.018559919,0.017696819,4.65E-08,1303
EColi_W,nadp,nadp.nadp_1.Light,umol*gDW-1,0.017629754,0.95,0.525300111,6.505396154,0.29820651,TRUE,0.213290614,0.262503421,37.65319874,0.224236085,6,0.463980201,0.491972621,0.352631617,0.001281809,1304
EColi_W,,nadp_ratio,ratio,0.000269514,0.95,0.114195224,13.61616783,0.091184325,TRUE,0.07402926,0.078825499,17.9895678,0.071476679,6,0.101395919,0.108486149,0.091257705,3.83048E-05,1306
EColi_W,,nadp_ratio_denominator,ratio,0.021499526,0.95,0.573358246,6.489271423,0.334312617,TRUE,0.234573897,0.286381337,37.74676051,0.242985082,6,0.515072072,0.542325447,0.388449672,0.001296348,1307
EColi_W,,nadp_ratio_numerator,ratio,0.000223427,0.95,0.056199955,5.869617715,0.036106107,TRUE,0.020131643,0.023708674,41.73167422,0.018748997,6,0.04515475,0.051504466,0.035818054,0.002036412,1308
EColi_W,nadph,nadph.nadph_1.Light,umol*gDW-1,0.000223427,0.95,0.056199955,5.869617715,0.036106107,TRUE,0.020131643,0.023708674,41.73167422,0.018748997,6,0.04515475,0.051504466,0.035818054,0.002036412,1309
EColi_W,,nc,ratio,0.000158578,0.95,0.528598133,99.68139375,0.510681644,TRUE,0.499244517,0.50254744,2.457318914,0.498474592,6,0.522535564,0.525675125,0.512459821,1.93E-09,1311
EColi_W,,nc_denominator,ratio,59.5042257,0.95,69.58142274,18.01314144,54.80675927,TRUE,48.63148881,52.72320485,13.59834846,47.56645436,6,59.87940643,64.82196824,56.72672852,9.6855E-06,1312
EColi_W,,nc_numerator,ratio,11.85250766,0.95,34.68457134,20.64149957,27.92177732,TRUE,25.39859576,27.33455329,11.8668207,25.01324493,6,30.52222492,32.62447879,29.01153727,4.94013E-06,1313
EColi_W,oaa,oaa.oaa_1.Light,umol*gDW-1,12.53300149,0.95,12.15441654,4.195754863,5.355117372,TRUE,2.348829682,4.299471683,58.38019195,1.833855938,6,7.142384688,9.779249475,6.064039578,0.008524358,1314
EColi_W,orn,orn.orn_1.Light,umol*gDW-1,23180.45645,0.95,710.812076,7.788008609,409.9095775,TRUE,324.2961023,388.6666158,31.45206773,345.8043595,6,587.2946431,643.8519701,484.0740362,0.000558933,1316
EColi_W,oxa,oxa.oxa_1.Light,umol*gDW-1,24.70931431,0.95,23.99995293,8.732053104,17.3580075,TRUE,12.5037174,13.45427615,28.05170461,12.31378343,6,21.69376772,22.93688422,17.72030081,0.000326252,1318
EColi_W,,p_ratio01,ratio,29.41730543,0.95,56.35274406,22.103296,49.46390586,TRUE,43.25022932,45.82807475,11.08201122,41.07688487,6,51.87537921,54.63402913,48.94212923,3.51999E-06,1319
EColi_W,,p_ratio01_denominator,ratio,0.024492817,0.95,0.844303759,10.26215739,0.65497212,TRUE,0.491427041,0.538178591,23.86915002,0.457705945,6,0.780837292,0.819904195,0.655665618,0.000150977,1320
EColi_W,,p_ratio01_numerator,ratio,63.05454965,0.95,44.24587817,9.838441298,28.0898355,TRUE,23.56074993,26.32333426,24.89713227,25.66057268,6,36.67995831,40.22723505,31.89399249,0.000184826,1321
EColi_W,,p_ratio02,ratio,72.02986425,0.95,71.39320102,17.99970726,63.89428364,TRUE,53.45914178,57.53303585,13.60849767,49.43073495,6,68.60058122,71.2723483,62.36574504,9.72122E-06,1322
EColi_W,,p_ratio02_denominator,ratio,0.009476204,0.95,0.643232058,12.8672615,0.522276965,TRUE,0.409202981,0.444990309,19.03660498,0.379074985,6,0.567127533,0.613519281,0.511361131,5.04861E-05,1323
EColi_W,,p_ratio02_numerator,ratio,63.05454965,0.95,44.24587817,9.838441298,28.0898355,TRUE,23.56074993,26.32333426,24.89713227,25.66057268,6,36.67995831,40.22723505,31.89399249,0.000184826,1324
EColi_W,pep,pep.pep_1.Light,umol*gDW-1,0.001921835,0.95,0.277917535,13.33552338,0.25789693,TRUE,0.192661122,0.208388318,18.36815604,0.173278457,6,0.269319508,0.284672989,0.238667055,4.2407E-05,1326
EColi_W,phe-L,phe-L.phe-L_1.Light,umol*gDW-1,0.001659544,0.95,0.230076851,10.16365498,0.172321874,TRUE,0.126280533,0.141058168,24.10048105,0.116758154,6,0.187137365,0.211783317,0.169031925,0.000158137,1328
EColi_W,phpyr,phpyr.phpyr_1.Light,umol*gDW-1,0.00443844,0.95,0.372914926,9.116416954,0.228072148,TRUE,0.178034685,0.20771163,26.8689964,0.191069619,6,0.257001853,0.317864888,0.247949787,0.000265928,1330
EColi_W,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_1.Light,umol*gDW-1,0.175522545,0.95,2.831657955,13.79833573,2.442464683,TRUE,1.920364693,2.09641797,17.75206656,1.741384276,6,2.651470969,2.799695438,2.360030066,3.58952E-05,1331
EColi_W,prpp,prpp.prpp_1.Light,height_ratio,94.90863797,0.95,38.13397151,7.21860004,32.69244543,TRUE,18.48609011,21.19985566,33.93303035,15.38957821,6,35.15915381,38.93351753,28.70980382,0.000795508,1333
EColi_W,pyr,pyr.pyr_1.Light,umol*gDW-1,0.223777628,0.95,4.680196511,21.85473922,4.393156241,TRUE,3.724203258,4.111297491,11.20804837,3.357488531,6,4.460163646,4.717077258,4.220640258,3.72291E-06,1335
EColi_W,r5p,r5p.r5p_1.Light,umol*gDW-1,0.005408054,0.95,0.322237549,6.505544566,0.178463257,TRUE,0.118136888,0.141317702,37.65233975,0.126922252,6,0.222252447,0.272486781,0.195311835,0.001281676,1337
EColi_W,,redox_ratio,ratio,0.002071874,0.95,0.827151479,40.91215978,0.757985156,TRUE,0.712485423,0.748540515,5.987192453,0.688618037,6,0.77778778,0.808021506,0.760253464,1.65E-07,1338
EColi_W,,redox_ratio_denominator,ratio,26.82231206,0.95,38.61454293,13.90289358,28.83983515,TRUE,23.96023059,26.6133939,17.61856069,23.48716387,6,30.24927442,34.83033988,29.39528524,3.4594E-05,1339
EColi_W,,redox_ratio_numerator,ratio,28.24321944,0.95,31.94007628,10.38476688,21.85609183,TRUE,16.95372625,19.96835336,23.58733491,16.17368468,6,23.47921095,28.10804125,22.53088375,0.000142598,1340
EColi_W,ru5p-D,ru5p-D.ru5p-D_1.Light,umol*gDW-1,0.076510891,0.95,0.878183206,3.617206875,0.296693617,TRUE,0.118189018,0.240431542,67.71771225,0.147208886,6,0.531942328,0.698749452,0.408469235,0.015264276,1342
EColi_W,s7p,s7p.s7p_1.Light,umol*gDW-1,0.018426542,0.95,0.880749032,11.593419,0.635058364,TRUE,0.500022346,0.570710485,21.12827754,0.481179907,6,0.66393255,0.784932367,0.642477356,8.37983E-05,1344
EColi_W,ser-L,ser-L.ser-L_1.Light,umol*gDW-1,0.325839851,0.95,1.519712478,3.906006755,0.900621052,TRUE,0.311204559,0.521438024,62.71084246,0.167059636,6,1.408975297,1.509290312,0.910247435,0.011340474,1345
EColi_W,skm,skm.skm_1.Light,umol*gDW-1,2.07716E-05,0.95,0.016583942,6.421875278,0.013103185,TRUE,0.00716582,0.008207437,38.14290432,0.006133772,6,0.015420301,0.016731606,0.011948713,0.00135926,1346
EColi_W,succ,succ.succ_1.Light,umol*gDW-1,0.130983938,0.95,2.907426998,17.22148336,2.564843744,TRUE,2.164700139,2.374667685,14.22345388,1.979025089,6,2.845938974,2.924317402,2.544508771,1.20889E-05,1347
EColi_W,succoa,succoa.succoa_1.Light,height_ratio,1.308812255,0.95,3.69016204,3.99642598,1.590248801,TRUE,0.665940009,0.96782815,61.29200829,0.790771589,6,2.480604928,3.067118703,1.866529356,0.010360115,1349
EColi_W,thr-L,thr-L.thr-L_1.Light,umol*gDW-1,0.030976046,0.95,2.801732534,35.48930263,2.547724069,TRUE,2.365267764,2.427350772,6.902050931,2.330993651,6,2.650239096,2.734669381,2.549968572,3.34E-07,1350
EColi_W,thym,thym.thym_1.Light,umol*gDW-1,0.001226889,0.95,0.165499962,7.610990194,0.112073384,TRUE,0.072076354,0.090685027,32.18358821,0.061677538,6,0.116615589,0.145593479,0.108834917,0.000622226,1352
EColi_W,trp-L,trp-L.trp-L_1.Light,umol*gDW-1,4.3126E-05,0.95,0.028266211,8.179400534,0.022025048,TRUE,0.015037151,0.02114042,29.94705703,0.010208087,6,0.026658584,0.028820527,0.021928839,0.000444165,1354
EColi_W,tyr-L,tyr-L.tyr-L_1.Light,umol*gDW-1,0.016568829,0.95,0.687878106,9.538340783,0.489594481,TRUE,0.366153675,0.400695642,25.68045951,0.356517231,6,0.581979834,0.636320307,0.501236991,0.000214343,1356
EColi_W,udp,udp.udp_1.Light,umol*gDW-1,0.022531142,0.95,0.775549359,10.01832297,0.66003798,TRUE,0.456394655,0.491376651,24.45009758,0.416135077,6,0.717457098,0.771443148,0.613918901,0.000169453,1358
EColi_W,udpg,udpg.udpg_1.Light,umol*gDW-1,0.701835884,0.95,4.974480264,11.27054906,3.421616336,TRUE,2.975498778,3.232746154,21.73354403,3.219628093,6,4.546072426,4.733841748,3.854670263,9.60787E-05,1361
EColi_W,udpglcur,udpglcur.udpglcur_1.Light,umol*gDW-1,0.008456123,0.95,0.501286412,10.44063425,0.388983862,TRUE,0.295452488,0.31133553,23.46112011,0.299578847,6,0.462832005,0.488458775,0.391955631,0.000138964,1362
EColi_W,ump,ump.ump_1.Light,umol*gDW-1,0.006165619,0.95,0.55089522,14.56449091,0.483573506,TRUE,0.384479739,0.403805031,16.81823112,0.363736788,6,0.527620735,0.549286163,0.466882951,2.7551E-05,1364
EColi_W,ura,ura.ura_1.Light,umol*gDW-1,0.046047335,0.95,0.695683975,4.513623185,0.368913161,TRUE,0.170219249,0.236231794,54.26881337,0.147591325,6,0.541761094,0.62060854,0.395413894,0.006319808,1366
EColi_W,uri,uri.uri_1.Light,umol*gDW-1,0.001474243,0.95,0.154559918,5.191474209,0.072964409,TRUE,0.041082618,0.064691249,47.18293194,0.042627059,6,0.080648882,0.121670614,0.081376616,0.003491745,1368
EColi_W,utp,utp.utp_1.Light,umol*gDW-1,0.999454642,0.95,5.174036348,9.313139699,3.853116966,TRUE,2.751887033,2.963393141,26.30143885,2.664729243,6,4.409079836,4.850185917,3.801036475,0.000240225,1371
EColi_W,xan,xan.xan_1.Light,umol*gDW-1,5.28816E-05,0.95,0.021179667,3.209467718,0.008835328,TRUE,0.001896706,0.005209507,76.32074718,0.000472337,6,0.012592943,0.017159641,0.009528174,0.023742842,1372
EColi_W3110,23dpg,23dpg.23dpg_1.Light,umol*gDW-1,0.039334433,0.95,0.924996655,8.040324589,0.701699766,TRUE,0.442871493,0.492717935,30.4650604,0.409150101,6,0.734495286,0.859138753,0.651005123,0.000481419,1375
EColi_W3110,6pgc,6pgc.6pgc_1.Light,umol*gDW-1,0.018985736,0.95,0.709469339,8.606719696,0.416640828,TRUE,0.339544928,0.392789469,28.46020121,0.373316157,6,0.557134615,0.628745753,0.484145341,0.000349354,1377
EColi_W3110,accoa,accoa.accoa_1.Light,umol*gDW-1,12.05268364,0.95,15.17802835,7.250839301,9.231806524,TRUE,6.633397125,7.557430075,33.7821546,6.955652336,6,12.85574392,13.92004333,10.27672023,0.00077928,1378
EColi_W3110,,accoa_ratio,ratio,0.002212485,0.95,0.771944643,36.0929736,0.692694521,TRUE,0.643723716,0.661944883,6.786611072,0.638584461,6,0.706351128,0.742448444,0.69308608,3.07E-07,1380
EColi_W3110,,accoa_ratio_denominator,ratio,17.97766362,0.95,19.66206837,8.493174784,14.27820871,TRUE,10.25186515,11.10600859,28.84068449,10.13014109,6,18.42828623,19.15109512,14.70148014,0.000371978,1381
EColi_W3110,,accoa_ratio_numerator,ratio,12.05268364,0.95,15.17802835,7.250839301,9.231806524,TRUE,6.633397125,7.557430075,33.7821546,6.955652336,6,12.85574392,13.92004333,10.27672023,0.00077928,1382
EColi_W3110,acon-C,acon-C.acon-C_1.Light,umol*gDW-1,0.021570579,0.95,1.416036225,20.79058911,1.22725075,TRUE,1.092455664,1.165742054,11.78172359,1.046864261,6,1.369466572,1.400715331,1.246585498,4.76721E-06,1384
EColi_W3110,ade,ade.ade_1.Light,umol*gDW-1,9.35492E-05,0.95,0.060980355,11.15931134,0.041865029,TRUE,0.033913548,0.037094459,21.95018732,0.035192871,6,0.047197579,0.054214001,0.044063775,0.0001008,1385
EColi_W3110,adn,adn.adn_1.Light,umol*gDW-1,0.000194826,0.95,0.112958798,15.89257183,0.085093698,TRUE,0.075913172,0.081332859,15.41279643,0.077409086,6,0.098322979,0.105209249,0.090561211,1.79508E-05,1387
EColi_W3110,adp,adp.adp_1.Light,umol*gDW-1,0.01889855,0.95,0.701327817,10.25834778,0.641467562,TRUE,0.431458241,0.460024838,23.87801424,0.400473658,6,0.662924639,0.719994268,0.575726255,0.000151247,1390
EColi_W3110,adpglc,adpglc.adpglc_1.Light,umol*gDW-1,0.000373137,0.95,0.082680863,6.771587015,0.049676215,TRUE,0.033129273,0.037655966,36.17305275,0.034293985,6,0.065241052,0.073672669,0.053400971,0.00106752,1391
EColi_W3110,akg,akg.akg_1.Light,umol*gDW-1,0.073959482,0.95,1.426177975,8.961663968,0.909181746,TRUE,0.709570748,0.80523217,27.33297914,0.723754613,6,1.150501375,1.280369133,0.994969941,0.000288469,1393
EColi_W3110,amp,amp.amp_1.Light,umol*gDW-1,0.015048675,0.95,0.533737644,7.978072839,0.395836621,TRUE,0.27081288,0.297082413,30.70277487,0.259461845,6,0.510157889,0.528287804,0.399550342,0.00049929,1394
EColi_W3110,arg-L,arg-L.arg-L_1.Light,umol*gDW-1,0.373865398,0.95,3.806492367,11.21138149,2.867501162,TRUE,2.15692948,2.365036688,21.84824186,2.105142407,6,2.927445096,3.440274532,2.798602006,9.85561E-05,1397
EColi_W3110,asn-L,asn-L.asn-L_1.Light,umol*gDW-1,0.02889716,0.95,0.722896402,7.365187626,0.481410068,TRUE,0.332739883,0.409003364,33.25766928,0.290044569,6,0.649989127,0.689530466,0.511135175,0.000724797,1399
EColi_W3110,asp-L,asp-L.asp-L_1.Light,height_ratio,0.042857214,0.95,1.120122109,10.99545856,1.018330167,TRUE,0.712032636,0.777314298,22.27728593,0.631953188,6,1.072088919,1.146540634,0.929286635,0.000108268,1400
EColi_W3110,atp,atp.atp_1.Light,umol*gDW-1,131.5364238,0.95,55.59708287,10.14607229,54.22561967,TRUE,35.46975145,38.90975234,24.14224611,31.52466306,6,55.29878167,59.5415655,47.50565847,0.000159457,1402
EColi_W3110,camp,camp.camp_1.Light,umol*gDW-1,0.00031228,0.95,0.196347352,24.94880615,0.181171965,TRUE,0.161444039,0.165066372,9.818063951,0.160517598,6,0.196063818,0.198534124,0.179989081,1.93023E-06,1403
EColi_W3110,chor,chor.chor_1.Light,umol*gDW-1,157.8093021,0.95,126.0892122,20.0042633,98.51612915,TRUE,89.40870015,96.36780963,12.24483854,90.54506115,6,104.3040801,115.7751771,102.5919386,5.76943E-06,1405
EColi_W3110,cit,cit.cit_1.Light,umol*gDW-1,0.010189675,0.95,0.614868008,10.36872385,0.384362543,TRUE,0.321362857,0.367263366,23.62383045,0.348101405,6,0.448983548,0.533231151,0.427297004,0.000143662,1406
EColi_W3110,cit,cit.cit_2.Light,umol*gDW-1,0.153190367,0.95,1.935229175,8.7625977,1.389567095,TRUE,0.989400588,1.174940992,27.95392219,0.871542903,6,1.631064817,1.810889174,1.400144881,0.000320901,1408
EColi_W3110,citr-L,citr-L.citr-L_1.Light,umol*gDW-1,0.00487605,0.95,0.230740702,5.46998385,0.17332427,TRUE,0.082654572,0.123377594,44.78056626,0.041645692,6,0.200717267,0.229216063,0.155935317,0.002781044,1410
EColi_W3110,cmp,cmp.cmp_1.Light,umol*gDW-1,0.017939785,0.95,0.582835839,6.008324317,0.28168266,TRUE,0.187977701,0.255729995,40.76826772,0.214193845,6,0.343238636,0.469099434,0.328538568,0.001834718,1412
EColi_W3110,coa,coa.coa_1.Light,umol*gDW-1,1.14822916,0.95,5.691433953,10.11465443,4.680488503,TRUE,3.300232371,3.501876568,24.21723608,3.105792354,6,5.13113479,5.549287447,4.424759909,0.000161849,1414
EColi_W3110,ctp,ctp.ctp_1.Light,umol*gDW-1,0.109250274,0.95,1.595398034,9.724475724,1.456386084,TRUE,0.965335185,1.069101076,25.18891313,0.847093292,6,1.547568886,1.659075722,1.312205453,0.000195427,1415
EColi_W3110,cytd,cytd.cytd_1.Light,umol*gDW-1,0.000860258,0.95,0.246038252,17.35403887,0.18991046,TRUE,0.177016888,0.189135252,14.11481074,0.186677604,6,0.231503875,0.238577103,0.207796995,1.16405E-05,1418
EColi_W3110,dadp,dadp.dadp_1.Light,umol*gDW-1,0.000652716,0.95,0.15608824,11.62437776,0.122680669,TRUE,0.09443157,0.102441168,21.0720074,0.089074869,6,0.136598769,0.148054179,0.121242875,8.27222E-05,1420
EColi_W3110,datp,datp.datp_1.Light,umol*gDW-1,0.025528497,0.95,0.777673203,8.793835736,0.576994223,TRUE,0.405933149,0.433494568,27.85462245,0.395804099,6,0.690640105,0.741283239,0.573608194,0.000315535,1422
EColi_W3110,dcdp,dcdp.dcdp_1.Light,umol*gDW-1,7.64363E-05,0.95,0.107970083,26.23947697,0.093197339,TRUE,0.08447964,0.086941862,9.33513174,0.084356083,6,0.097062,0.102829616,0.093654628,1.50243E-06,1423
EColi_W3110,dcmp,dcmp.dcmp_1.Light,umol*gDW-1,6.70978E-06,0.95,0.015112158,10.4397569,0.01034453,TRUE,0.008321614,0.010169362,23.46309178,0.007543204,6,0.012174551,0.01375837,0.011039992,0.00013902,1426
